"","종목코드","종목명","관리여부","종가","EPS","PER","BPS","PBR","주당배당금","배당수익률","게시물..일련번호","총카운트","시장구분","산업분류","현재가.종가.","전일대비","시가총액.원."
"737","306200","세아제강","-",57000,"-","-","-","-",NA,NA,2187,NA,"코스피","철강금속",57000,-200,161669100000
"738","067170","오텍","-",10500,"1,461","7.19","8,429","1.25",100,0.95,588,NA,"코스닥","운송장비·부품",10500,250,161611852500
"739","037460","삼지전자","-",9880,"1,749","5.65","10,094","0.98",120,1.21,268,NA,"코스닥","IT H/W",9880,1240,161226997360
"740","123100","원익테라세미콘","-",14200,"3,843","3.7","14,129","1.01",300,2.11,913,NA,"코스닥","IT H/W",14200,200,160514528000
"741","024810","이화전기","-",266,"17","15.65","283","0.94",0,0,135,NA,"코스닥","IT H/W",266,1,160140768158
"742","009160","SIMPAC","-",2440,"509","4.79","8,280","0.29",80,3.28,1701,NA,"코스피","기계",2440,20,159648019040
"743","029460","케이씨","-",11750,"2,671","4.4","15,692","0.75",180,1.53,1901,NA,"코스피","의료정밀",11750,-500,159260017000
"744","071970","STX중공업","관리종목",5670,"264,128","0.02","47,208","0.12",0,0,2003,NA,"코스피","기계",5670,-490,159223414770
"745","091580","상신이디피","-",12550,"210","59.76","3,289","3.82",50,0.4,755,NA,"코스닥","IT H/W",12550,-200,158946377500
"746","013870","지엠비코리아","-",8280,"620","13.35","12,011","0.69",100,1.21,1794,NA,"코스피","운수장비",8280,380,157918478400
"747","121440","골프존뉴딘홀딩스","-",3685,"-","-","11,694","0.32",117,3.18,898,NA,"코스닥","금융",3685,-45,157853674330
"748","114570","지스마트글로벌","-",1810,"172","10.52","1,346","1.34",0,0,875,NA,"코스닥","IT H/W",1810,80,157782138120
"749","185490","아이진","-",14350,"-","-","2,166","6.63",0,0,1040,NA,"코스닥","기타서비스",14350,600,157772395200
"750","227610","아우딘퓨쳐스","-",15750,"-","-","4,594","3.43",0,0,1171,NA,"코스닥","화학",15750,650,1.575e+11
"751","074610","나노메딕스","-",5660,"-","-","615","9.2",0,0,2007,NA,"코스피","기계",5660,540,157377007500
"752","178320","서진시스템","-",17350,"501","34.63","8,725","1.99",100,0.58,1027,NA,"코스닥","IT H/W",17350,1850,157023277550
"753","033530","세종공업","-",7790,"-","-","18,845","0.41",100,1.28,1921,NA,"코스피","운수장비",7790,840,156894331410
"754","210540","디와이파워","-",14200,"2,767","5.13","11,606","1.22",180,1.27,2143,NA,"코스피","기계",14200,200,156792253600
"755","039570","HDC아이콘트롤스","-",9520,"1,443","6.6","11,953","0.8",250,2.63,1949,NA,"코스피","건설업",9520,70,156699200000
"756","267290","경동도시가스","-",33200,"3,771","8.8","62,295","0.53",750,2.26,2164,NA,"코스피","전기가스업",33200,300,156606491600
"757","060590","씨티씨바이오","-",8100,"-","-","4,209","1.92",0,0,523,NA,"코스닥","유통",8100,560,156415228200
"758","003030","세아제강지주","-",49300,"4,877","10.11","229,348","0.21",1800,3.65,1481,NA,"코스피","금융업",49300,-700,155970410000
"759","037950","엘컴텍","-",1845,"70","26.36","901","2.05",40,2.17,270,NA,"코스닥","IT H/W",1845,-5,155805672555
"760","077970","STX엔진","-",6750,"-","-","3,617","1.87",0,0,2011,NA,"코스피","기계",6750,140,155310102000
"761","017890","한국알콜","-",7170,"978","7.33","11,716","0.61",50,0.7,92,NA,"코스닥","화학",7170,200,154913299200
"762","222800","심텍","-",6790,"683","9.94","8,586","0.79",265,3.9,1151,NA,"코스닥","IT H/W",6790,-20,154492591610
"763","137940","넥스트아이","-",2250,"-","-","983","2.29",6,0.27,955,NA,"코스닥","의료·정밀기기",2250,5,154081338750
"764","016880","웅진","-",2115,"35","60.43","4,973","0.43",0,0,1832,NA,"코스피","금융업",2115,115,153712292805
"765","001460","BYC","-",246000,"7,414","33.18","475,434","0.52",850,0.35,1397,NA,"코스피","섬유의복",246000,0,153655290000
"766","035150","백산","-",6340,"380","16.68","5,167","1.23",100,1.58,1935,NA,"코스피","화학",6340,0,1.53428e+11
"767","206650","유바이오로직스","-",6000,"-","-","742","8.09",0,0,1093,NA,"코스닥","기타서비스",6000,930,153396516000
"768","064550","바이오니아","-",7430,"-","-","1,571","4.73",0,0,542,NA,"코스닥","제약",7430,170,153240540240
"769","100590","머큐리","-",10350,"368","28.12","3,192","3.24",0,0,818,NA,"코스닥","일반전기전자",10350,-1000,152803260000
"770","005950","이수화학","-",10000,"310","32.26","18,553","0.54",500,5,1621,NA,"코스피","화학",10000,-100,1.5278e+11
"771","003460","유화증권","-",13400,"621","21.58","30,967","0.43",600,4.48,1498,NA,"코스피","금융업",13400,-50,151962472200
"772","187420","제노포커스","-",7040,"78","90.26","2,957","2.38",0,0,1043,NA,"코스닥","제약",7040,370,151612475520
"773","021320","KCC건설","-",7070,"1,051","6.73","15,806","0.45",130,1.84,115,NA,"코스닥","건설",7070,30,1.51298e+11
"774","073490","이노와이어리스","-",25200,"-","-","11,013","2.29",0,0,633,NA,"코스닥","IT H/W",25200,750,1.51263e+11
"775","117670","알파홀딩스","-",11500,"-","-","3,368","3.41",0,0,889,NA,"코스닥","IT H/W",11500,550,151161060000
"776","004310","현대약품","-",4715,"62","76.05","3,504","1.35",50,1.06,1542,NA,"코스피","의약품",4715,105,1.5088e+11
"777","005960","동부건설","-",7230,"4,572","1.58","14,425","0.5",0,0,1622,NA,"코스피","건설업",7230,20,150869508960
"778","100250","진양홀딩스","-",2695,"183","14.73","5,462","0.49",140,5.19,2068,NA,"코스피","금융업",2695,45,150637811940
"779","074430","아미노로직스","-",1715,"6","285.83","514","3.34",0,0,638,NA,"코스닥","유통",1715,70,150623037460
"780","044450","KSS해운","-",6480,"1,120","5.79","9,806","0.66",230,3.55,1955,NA,"코스피","운수창고업",6480,10,150244502400
"781","006220","제주은행","-",4655,"1,101","4.23","18,151","0.26",100,2.15,1631,NA,"코스피","금융업",4655,45,149559442970
"782","015860","일진홀딩스","-",3030,"-","-","5,439","0.56",0,0,1819,NA,"코스피","금융업",3030,60,149522873490
"783","171120","라이온켐텍","-",9700,"251","38.65","6,994","1.39",300,3.09,1017,NA,"코스닥","화학",9700,-10,149244248500
"784","078070","유비쿼스홀딩스","-",7980,"6,686","1.19","9,688","0.82",0,0,647,NA,"코스닥","금융",7980,-310,149199091440
"785","075580","세진중공업","-",3885,"49","79.29","4,092","0.95",30,0.77,2009,NA,"코스피","운수장비",3885,90,149078017200
"786","004060","SG세계물산","-",736,"-","-","953","0.77",0,0,1530,NA,"코스피","유통업",736,15,148984770560
"787","064240","홈캐스트","-",4615,"-","-","2,963","1.56",0,0,536,NA,"코스닥","IT H/W",4615,200,148964954450
"788","063170","서울옥션","-",8800,"197","44.67","4,161","2.11",80,0.91,531,NA,"코스닥","유통",8800,330,1.48874e+11
"789","117580","대성에너지","-",5400,"540","10","10,916","0.49",250,4.63,2092,NA,"코스피","전기가스업",5400,30,1.485e+11
"790","092200","디아이씨","-",6570,"62","105.97","7,406","0.89",50,0.76,2049,NA,"코스피","운수장비",6570,60,147610883700
"791","018000","유니슨","-",1575,"13","121.15","536","2.94",0,0,93,NA,"코스닥","기계·장비",1575,5,147420954450
"792","001360","삼성제약","-",2530,"-","-","2,076","1.22",0,0,1390,NA,"코스피","의약품",2530,85,147334668910
"793","069460","대호에이엘","-",5420,"184","29.46","993","5.46",0,0,1991,NA,"코스피","철강금속",5420,0,147070827380
"794","194370","제이에스코퍼레이션","-",11000,"452","24.34","11,721","0.94",300,2.73,2138,NA,"코스피","기타제조",11000,250,146691611000
"795","059090","미코","-",4680,"303","15.45","2,035","2.3",0,0,505,NA,"코스닥","IT H/W",4680,420,146561702040
"796","111870","삼본정밀전자","-",3200,"80","40","1,847","1.73",250,7.81,868,NA,"코스닥","일반전기전자",3200,-100,145830400000
"797","227840","현대코퍼레이션홀딩스","-",16000,"1,338","11.96","19,568","0.82",500,3.13,2151,NA,"코스피","유통업",16000,-100,145613376000
"798","046210","파나진","-",4545,"-","-","743","6.12",0,0,372,NA,"코스닥","의료·정밀기기",4545,175,145595257200
"799","039440","에스티아이","-",9160,"1,870","4.9","6,293","1.46",250,2.73,298,NA,"코스닥","IT H/W",9160,410,145002800000
"800","054670","대한뉴팜","-",10100,"-","-","3,603","2.8",0,0,476,NA,"코스닥","제약",10100,240,144984692000
"801","010600","웰바이오텍","-",5020,"-","-","1,670","3.01",0,0,1737,NA,"코스피","유통업",5020,160,144911486600
"802","003960","사조대림","-",24200,"4,813","5.03","35,596","0.68",150,0.62,1527,NA,"코스피","음식료품",24200,200,144245915000
"803","004200","고려개발","-",4730,"220","21.5","2,886","1.64",0,0,1538,NA,"코스피","건설업",4730,150,143975944970
"804","013570","디와이","-",5470,"819","6.68","12,954","0.42",120,2.19,1791,NA,"코스피","금융업",5470,10,143968392510
"805","071200","인피니트헬스케어","-",5900,"63","93.65","2,903","2.03",0,0,617,NA,"코스닥","IT S/W & SVC",5900,180,143939102200
"806","009470","삼화전기","-",21700,"1,293","16.78","5,410","4.01",70,0.32,1717,NA,"코스피","전기전자",21700,500,143519894000
"807","009270","신원","-",1870,"-","-","2,670","0.7",0,0,1706,NA,"코스피","섬유의복",1870,75,143500344240
"808","131030","디에이치피코리아","-",8660,"789","10.98","5,225","1.66",100,1.15,936,NA,"코스닥","제약",8660,310,143451142020
"809","005990","매일홀딩스","-",10450,"62","168.55","18,404","0.57",100,0.96,24,NA,"코스닥","금융",10450,0,143356276800
"810","138580","비즈니스온","-",15000,"683","21.96","3,354","4.47",180,1.2,960,NA,"코스닥","IT S/W & SVC",15000,-350,143174100000
"811","194700","노바렉스","-",15850,"1,061","14.94","5,834","2.72",200,1.26,1061,NA,"코스닥","음식료·담배",15850,-50,142709279000
"812","251630","브이원텍","-",18950,"1,665","11.38","8,322","2.28",0,0,1212,NA,"코스닥","기계·장비",18950,700,142429905500
"813","290650","엘앤씨바이오","-",19650,"704","27.91","2,816","6.98",0,0,1280,NA,"코스닥","제약",19650,-100,142154623800
"814","250060","모비스","-",4405,"-","-","604","7.29",0,0,1209,NA,"코스닥","IT S/W & SVC",4405,0,141714638170
"815","109610","에스와이패널","-",5680,"12","473.33","4,411","1.29",0,0,858,NA,"코스닥","금속",5680,-20,141712183040
"816","096240","청담러닝","-",18450,"905","20.39","8,901","2.07",800,4.34,793,NA,"코스닥","기타서비스",18450,0,141597310950
"817","001530","동일방직","-",59500,"-","-","200,924","0.3",500,0.84,1407,NA,"코스피","섬유의복",59500,300,141509385500
"818","255220","SG","-",11300,"1,203","9.39","3,697","3.06",50,0.44,1217,NA,"코스닥","비금속",11300,350,141318071200
"819","012700","리드코프","-",5280,"1,358","3.89","11,862","0.45",200,3.79,61,NA,"코스닥","유통",5280,130,141235934400
"820","067830","세이브존I&C","-",3435,"764","4.5","9,498","0.36",50,1.46,1986,NA,"코스피","유통업",3435,60,140975474325
"821","004890","동일산업","-",58100,"10,500","5.53","142,147","0.41",1700,2.93,1567,NA,"코스피","철강금속",58100,500,140904991500
"822","241770","메카로","-",14100,"4,014","3.51","12,082","1.17",610,4.33,1198,NA,"코스닥","IT H/W",14100,200,140875074000
"823","040350","큐로컴","-",1290,"-","-","716","1.8",0,0,309,NA,"코스닥","IT S/W & SVC",1290,30,140790610320
"824","054800","아이디스홀딩스","-",13600,"1,261","10.79","19,268","0.71",150,1.1,478,NA,"코스닥","기타서비스",13600,200,140729481600
"825","005090","삼광글라스","관리종목",28900,"744","38.84","61,724","0.47",350,1.21,1581,NA,"코스피","비금속광물",28900,600,140292680200
"826","003830","대한화섬","-",105500,"18,171","5.81","353,044","0.3",825,0.78,1523,NA,"코스피","화학",105500,500,1.40104e+11
"827","043370","평화정공","-",6670,"3,548","1.88","24,121","0.28",160,2.4,345,NA,"코스닥","운송장비·부품",6670,-120,1.4007e+11
"828","065650","메디프론","-",4755,"-","-","841","5.65",0,0,561,NA,"코스닥","유통",4755,210,139982982315
"829","064510","에코마이스터","-",11050,"-","-","5,008","2.21",0,0,540,NA,"코스닥","기계·장비",11050,-100,139884237350
"830","030960","양지사","-",8740,"190","46","4,179","2.09",50,0.57,173,NA,"코스닥","출판·매체복제",8740,50,139665200000
"831","004250","NPC","-",3765,"280","13.45","5,966","0.63",90,2.39,1539,NA,"코스피","화학",3765,-65,138250800000
"832","000230","일동홀딩스","-",13150,"66","199.24","15,800","0.83",200,1.52,1330,NA,"코스피","금융업",13150,100,137947392400
"833","078130","국일제지","-",1185,"15","79","496","2.39",0,0,648,NA,"코스닥","종이·목재",1185,105,137923342110
"834","084010","대한제강","-",5590,"1,370","4.08","18,670","0.3",300,5.37,2027,NA,"코스피","철강금속",5590,-20,137775243060
"835","159580","제로투세븐","-",6870,"-","-","2,271","3.03",0,0,1002,NA,"코스닥","유통",6870,10,137624209320
"836","004710","한솔테크닉스","-",6220,"873","7.12","9,638","0.65",0,0,1559,NA,"코스피","전기전자",6220,250,137523441160
"837","290720","푸드나무","-",20200,"746","27.08","1,295","15.6",57,0.28,1283,NA,"코스닥","유통",20200,150,137481886800
"838","035080","인터파크홀딩스","-",2350,"-","-","5,403","0.43",50,2.13,222,NA,"코스닥","금융",2350,-45,1.37475e+11
"839","003580","넥스트사이언스","-",6100,"-","-","3,237","1.88",0,0,1515,NA,"코스피","광업",6100,-230,137311128100
"840","089470","HDC현대EP","-",4295,"1,002","4.29","8,772","0.49",120,2.79,2039,NA,"코스피","화학",4295,40,137010500000
"841","225530","보광산업","-",3970,"265","14.98","1,698","2.34",165,4.16,1160,NA,"코스닥","광업",3970,65,136845900000
"842","143210","핸즈코퍼레이션","-",6220,"1,069","5.82","14,783","0.42",100,1.61,2117,NA,"코스피","운수장비",6220,200,135989526960
"843","058610","에스피지","-",6500,"-","-","4,716","1.38",50,0.77,502,NA,"코스닥","IT H/W",6500,200,135700337500
"844","038060","루멘스","-",2870,"69","41.59","4,442","0.65",0,0,272,NA,"코스닥","IT H/W",2870,660,135684370080
"845","002880","대유에이텍","-",1310,"19","68.95","1,152","1.14",20,1.53,1473,NA,"코스피","운수장비",1310,15,135338123950
"846","047820","초록뱀","-",1770,"-","-","1,258","1.41",0,0,383,NA,"코스닥","오락·문화",1770,-15,135220622640
"847","005430","한국공항","-",42700,"7,316","5.84","99,734","0.43",500,1.17,1597,NA,"코스피","운수창고업",42700,600,135203358500
"848","144620","코오롱머티리얼","-",3000,"-","-","2,865","1.05",0,0,2118,NA,"코스피","화학",3000,115,1.35e+11
"849","067990","도이치모터스","-",5140,"146","35.21","5,582","0.92",0,0,599,NA,"코스닥","유통",5140,200,134993403120
"850","000180","성창기업지주","-",1935,"61","31.72","7,193","0.27",0,0,1324,NA,"코스피","서비스업",1935,15,134969346000
"851","033340","좋은사람들","-",4510,"-","-","2,693","1.67",0,0,209,NA,"코스닥","섬유·의류",4510,175,134886090240
"852","085310","엔케이","-",1685,"-","-","1,887","0.89",0,0,2033,NA,"코스피","기계",1685,70,134771948120
"853","065560","녹원씨엔아이","-",9050,"47","192.55","4,599","1.97",0,0,558,NA,"코스닥","유통",9050,50,134551327500
"854","004560","현대비앤지스틸","-",8900,"1,301","6.84","24,033","0.37",100,1.12,1555,NA,"코스피","철강금속",8900,90,134201417900
"855","000520","삼일제약","-",20600,"-","-","8,898","2.32",150,0.73,1343,NA,"코스피","의약품",20600,850,1.339e+11
"856","033100","제룡전기","-",8330,"-","-","3,060","2.72",50,0.6,199,NA,"코스닥","IT H/W",8330,160,133799866970
"857","014990","인디에프","-",2270,"13","174.62","1,128","2.01",0,0,1810,NA,"코스피","섬유의복",2270,140,133777898650
"858","109740","디에스케이","관리종목",6570,"-","-","4,055","1.62",25,0.38,859,NA,"코스닥","기계·장비",6570,20,133730792910
"859","230240","에치에프알","-",2270,"18","126.11","1,894","1.2",0,0,1175,NA,"코스닥","일반전기전자",2270,-30,133725936080
"860","136540","윈스","-",11050,"744","14.85","7,866","1.4",310,2.81,953,NA,"코스닥","IT S/W & SVC",11050,250,133573096150
"861","001840","이화공영","-",6730,"83","81.08","2,146","3.14",40,0.59,6,NA,"코스닥","건설",6730,90,133292764800
"862","065530","전파기지국","-",2520,"82","30.73","1,442","1.75",50,1.98,557,NA,"코스닥","통신방송서비스",2520,55,133207200000
"863","094940","푸른기술","-",20250,"149","135.91","3,666","5.52",30,0.15,782,NA,"코스닥","IT H/W",20250,150,133127590500
"864","003650","미창석유","-",76500,"7,310","10.47","142,513","0.54",1700,2.22,1518,NA,"코스피","화학",76500,0,133084908000
"865","013520","화승알앤에이","-",2060,"-","-","4,172","0.49",25,1.21,1790,NA,"코스피","운수장비",2060,85,132996092600
"866","005390","신성통상","-",925,"52","17.79","1,602","0.58",0,0,1595,NA,"코스피","유통업",925,0,132930260750
"867","131970","테스나","-",19400,"1,348","14.39","9,781","1.98",150,0.77,946,NA,"코스닥","IT H/W",19400,400,1.3289e+11
"868","066980","브레인콘텐츠","-",838,"-","-","710","1.18",0,0,583,NA,"코스닥","IT S/W & SVC",838,37,132754519478
